province,commune,zone,colline,type
BUHUMUZA,Butaganzwa,Bisinde,Bisinde,colline
BUHUMUZA,Butaganzwa,Bisinde,Bugarama,colline
BUHUMUZA,Butaganzwa,Bisinde,Karambi,colline
BUHUMUZA,Butaganzwa,Bisinde,Kazimya,colline
BUHUMUZA,Butaganzwa,Bisinde,Nyabigugo,colline
BUHUMUZA,Butaganzwa,Bisinde,Rutimbura,colline
BUHUMUZA,Butaganzwa,Bisinde,Rutonganyikwa,colline
BUHUMUZA,Butaganzwa,Biyorwa,Biyorwa,colline
BUHUMUZA,Butaganzwa,Biyorwa,Burenza,colline
BUHUMUZA,Butaganzwa,Biyorwa,Masazi,colline
BUHUMUZA,Butaganzwa,Biyorwa,Mihama,colline
BUHUMUZA,Butaganzwa,Biyorwa,Mpame,colline
BUHUMUZA,Butaganzwa,Biyorwa,Nyamugari,colline
BUHUMUZA,Butaganzwa,Biyorwa,Nyarubabi,colline
BUHUMUZA,Butaganzwa,Biyorwa,Rugata,colline
BUHUMUZA,Butaganzwa,Biyorwa,Taba,colline
BUHUMUZA,Butaganzwa,Mugege,Bigera,colline
BUHUMUZA,Butaganzwa,Mugege,Caragata,colline
BUHUMUZA,Butaganzwa,Mugege,Gakonko,colline
BUHUMUZA,Butaganzwa,Mugege,Kivumu,colline
BUHUMUZA,Butaganzwa,Mugege,Mpungwe,colline
BUHUMUZA,Butaganzwa,Mugege,Mugege,colline
BUHUMUZA,Butaganzwa,Mugege,Muhene,colline
BUHUMUZA,Butaganzwa,Mugege,Musenga,colline
BUHUMUZA,Butaganzwa,Mugege,Nyangurube,colline
BUHUMUZA,Butaganzwa,Mugege,Nyankende,colline
BUHUMUZA,Butaganzwa,Mugege,Rubambagire,colline
BUHUMUZA,Butaganzwa,Muriza,Bartye,colline
BUHUMUZA,Butaganzwa,Muriza,Gasasa,colline
BUHUMUZA,Butaganzwa,Muriza,Gikwiye,colline
BUHUMUZA,Butaganzwa,Muriza,Gishubi,colline
BUHUMUZA,Butaganzwa,Muriza,Kanyinya,colline
BUHUMUZA,Butaganzwa,Muriza,Kirambi,colline
BUHUMUZA,Butaganzwa,Muriza,Kiyabu,colline
BUHUMUZA,Butaganzwa,Muriza,Muriza,colline
BUHUMUZA,Butaganzwa,Muriza,Nyaburondwe,colline
BUHUMUZA,Butaganzwa,Muriza,Nyamiyaga,colline
BUHUMUZA,Butaganzwa,Muriza,Nyarurambi,colline
BUHUMUZA,Butaganzwa,Rugongo,Kirangara,colline
BUHUMUZA,Butaganzwa,Rugongo,Kivoga,colline
BUHUMUZA,Butaganzwa,Rugongo,Kizigama,colline
BUHUMUZA,Butaganzwa,Rugongo,Maramvya,colline
BUHUMUZA,Butaganzwa,Rugongo,Nyagashubi,colline
BUHUMUZA,Butaganzwa,Rugongo,Nyange,colline
BUHUMUZA,Butaganzwa,Rugongo,Rugongo,colline
BUHUMUZA,Butihinda,Butarugera,Buhorana,colline
BUHUMUZA,Butihinda,Butarugera,Kavumu,colline
BUHUMUZA,Butihinda,Butarugera,Kinyuku,colline
BUHUMUZA,Butihinda,Butarugera,Kobero,colline
BUHUMUZA,Butihinda,Butarugera,Ntaruka,colline
BUHUMUZA,Butihinda,Butarugera,Rabiro,colline
BUHUMUZA,Butihinda,Butarugera,Tangara,colline
BUHUMUZA,Butihinda,Butarugera,Wingoma,colline
BUHUMUZA,Butihinda,Butihinda,Bucamihigo,colline
BUHUMUZA,Butihinda,Butihinda,Butihinda,colline
BUHUMUZA,Butihinda,Butihinda,Maramvya,colline
BUHUMUZA,Butihinda,Butihinda,Munyinya,colline
BUHUMUZA,Butihinda,Butihinda,Ngara,colline
BUHUMUZA,Butihinda,Butihinda,Rukira,colline
BUHUMUZA,Butihinda,Butihinda,Rushombo,colline
BUHUMUZA,Butihinda,Burambira,Burambira,colline
BUHUMUZA,Butihinda,Burambira,Burenza,colline
BUHUMUZA,Butihinda,Burambira,Gikingo,colline
BUHUMUZA,Butihinda,Burambira,Gisabazuba,colline
BUHUMUZA,Butihinda,Burambira,Migwa,colline
BUHUMUZA,Butihinda,Burambira,Nyarushanga,colline
BUHUMUZA,Butihinda,Buvumbi,Buvumbi,colline
BUHUMUZA,Butihinda,Buvumbi,Gahahe,colline
BUHUMUZA,Butihinda,Buvumbi,Gitega,colline
BUHUMUZA,Butihinda,Buvumbi,Masaka,colline
BUHUMUZA,Butihinda,Buvumbi,Nyamihondi,colline
BUHUMUZA,Butihinda,Buvumbi,Zaga,colline
BUHUMUZA,Butihinda,Gashoho,Bwisha,colline
BUHUMUZA,Butihinda,Gashoho,Cihonda,colline
BUHUMUZA,Butihinda,Gashoho,Gashoho,colline
BUHUMUZA,Butihinda,Gashoho,Gishambusha,colline
BUHUMUZA,Butihinda,Gashoho,Gitwa,colline
BUHUMUZA,Butihinda,Gashoho,Kagari,colline
BUHUMUZA,Butihinda,Gashoho,Kinyami,colline
BUHUMUZA,Butihinda,Gashoho,Muruta,colline
BUHUMUZA,Butihinda,Gashoho,Muyange,colline
BUHUMUZA,Butihinda,Gashoho,Nkohwa,colline
BUHUMUZA,Butihinda,Gisanze,Bonero,colline
BUHUMUZA,Butihinda,Gisanze,Busasa,colline
BUHUMUZA,Butihinda,Gisanze,Gisebeyi,colline
BUHUMUZA,Butihinda,Gisanze,Muzingi,colline
BUHUMUZA,Butihinda,Gisanze,Rugerero,colline
BUHUMUZA,Butihinda,Giteranyi,Bisiga,colline
BUHUMUZA,Butihinda,Giteranyi,Gasenyi,colline
BUHUMUZA,Butihinda,Giteranyi,Giteranyi,colline
BUHUMUZA,Butihinda,Giteranyi,Karugunda,colline
BUHUMUZA,Butihinda,Giteranyi,Nonwe,colline
BUHUMUZA,Butihinda,Giteranyi,Rugese,colline
BUHUMUZA,Butihinda,Giteranyi,Rukungere,colline
BUHUMUZA,Butihinda,Giteranyi,Rumandari,colline
BUHUMUZA,Butihinda,Giteranyi,Shoza,colline
BUHUMUZA,Butihinda,Kamaramagambo,Cagizo,colline
BUHUMUZA,Butihinda,Kamaramagambo,Gatwenzi,colline
BUHUMUZA,Butihinda,Kamaramagambo,Kamaramagambo,colline
BUHUMUZA,Butihinda,Kamaramagambo,Kibande,colline
BUHUMUZA,Butihinda,Kamaramagambo,Kinonora,colline
BUHUMUZA,Butihinda,Kamaramagambo,Maruri,colline
BUHUMUZA,Butihinda,Kamaramagambo,Mugongo,colline
BUHUMUZA,Butihinda,Kamaramagambo,Murehe,colline
BUHUMUZA,Butihinda,Kamaramagambo,Rwamfu,colline
BUHUMUZA,Butihinda,Masaka,Cagakori,colline
BUHUMUZA,Butihinda,Masaka,Kayove,colline
BUHUMUZA,Butihinda,Masaka,Kijumbura,colline
BUHUMUZA,Butihinda,Masaka,Masaka,colline
BUHUMUZA,Butihinda,Masaka,Ngomo,colline
BUHUMUZA,Butihinda,Masaka,Nzove,colline
BUHUMUZA,Butihinda,Masaka,Rukusha,colline
BUHUMUZA,Butihinda,Mugano,Kabogo,colline
BUHUMUZA,Butihinda,Mugano,Mangoma,colline
BUHUMUZA,Butihinda,Mugano,Mika,colline
BUHUMUZA,Butihinda,Mugano,Mugano,colline
BUHUMUZA,Butihinda,Mugano,Mukoni,colline
BUHUMUZA,Butihinda,Mugano,Ndava,colline
BUHUMUZA,Butihinda,Mugano,Rubenga,colline
BUHUMUZA,Butihinda,Nyagatovu,Bunyarukiga,colline
BUHUMUZA,Butihinda,Nyagatovu,Buvumbi,colline
BUHUMUZA,Butihinda,Nyagatovu,Kobero,colline
BUHUMUZA,Butihinda,Nyagatovu,Murama,colline
BUHUMUZA,Butihinda,Nyagatovu,Musama,colline
BUHUMUZA,Butihinda,Nyagatovu,Gitaramuka,colline
BUHUMUZA,Butihinda,Nyagatovu,Nyagatovu,colline
BUHUMUZA,Butihinda,Ruzo,Bugoma,colline
BUHUMUZA,Butihinda,Ruzo,Kabira,colline
BUHUMUZA,Butihinda,Ruzo,Kagugo,colline
BUHUMUZA,Butihinda,Ruzo,Kidasha,colline
BUHUMUZA,Butihinda,Ruzo,Rusenyi,colline
BUHUMUZA,Butihinda,Ruzo,Ruzo,colline
BUHUMUZA,Butihinda,Ruzo,Vumasi,colline
BUHUMUZA,Butihinda,Tura,Buhangara,colline
BUHUMUZA,Butihinda,Tura,Gakoni,colline
BUHUMUZA,Butihinda,Tura,Kinanira,colline
BUHUMUZA,Butihinda,Tura,Kinyami,colline
BUHUMUZA,Butihinda,Tura,Mibakwe,colline
BUHUMUZA,Butihinda,Tura,Mihigo,colline
BUHUMUZA,Butihinda,Tura,Murama,colline
BUHUMUZA,Butihinda,Tura,Tura,colline
BUHUMUZA,Cankuzo,Cankuzo,Cankuzo,colline
BUHUMUZA,Cankuzo,Cankuzo,Gatungurwe,colline
BUHUMUZA,Cankuzo,Cankuzo,Kabeza,colline
BUHUMUZA,Cankuzo,Cankuzo,Kabuga,colline
BUHUMUZA,Cankuzo,Cankuzo,Kavumu,colline
BUHUMUZA,Cankuzo,Cankuzo,Mugenda,colline
BUHUMUZA,Cankuzo,Cankuzo,Mugongo,colline
BUHUMUZA,Cankuzo,Cankuzo,Mugozi,colline
BUHUMUZA,Cankuzo,Cankuzo,Muhweza,colline
BUHUMUZA,Cankuzo,Cankuzo,Musenyi,colline
BUHUMUZA,Cankuzo,Cankuzo,Muterero,colline
BUHUMUZA,Cankuzo,Cankuzo,Muyaga,colline
BUHUMUZA,Cankuzo,Cankuzo,Nyabisindu,colline
BUHUMUZA,Cankuzo,Cankuzo,Nyakivumu,colline
BUHUMUZA,Cankuzo,Cankuzo,Nyamusenga,colline
BUHUMUZA,Cankuzo,Gitanga,Gitanga,colline
BUHUMUZA,Cankuzo,Gitanga,Kibungo,colline
BUHUMUZA,Cankuzo,Gitanga,Kigaga,colline
BUHUMUZA,Cankuzo,Gitanga,Mashiga,colline
BUHUMUZA,Cankuzo,Gitanga,Nyamatongo,colline
BUHUMUZA,Cankuzo,Gitanga,Rujungu,colline
BUHUMUZA,Cankuzo,Gitanga,Saswe,colline
BUHUMUZA,Cankuzo,Gitanga,Shinge,colline
BUHUMUZA,Cankuzo,Kigamba,Gatunguru,colline
BUHUMUZA,Cankuzo,Kigamba,Gisenga,colline
BUHUMUZA,Cankuzo,Kigamba,Humure,colline
BUHUMUZA,Cankuzo,Kigamba,Kazibaziba,colline
BUHUMUZA,Cankuzo,Kigamba,Kigamba,colline
BUHUMUZA,Cankuzo,Kigamba,Kivumu,colline
BUHUMUZA,Cankuzo,Kigamba,Nyarurambi,colline
BUHUMUZA,Cankuzo,Kigamba,Rusagara,colline
BUHUMUZA,Cankuzo,Kigamba,Rwamvura,colline
BUHUMUZA,Cankuzo,Minyare,Karago,colline
BUHUMUZA,Cankuzo,Minyare,Murehe,colline
BUHUMUZA,Cankuzo,Minyare,Nyakerera,colline
BUHUMUZA,Cankuzo,Minyare,Nyarutiti,colline
BUHUMUZA,Cankuzo,Minyare,Rutoke,colline
BUHUMUZA,Gisagara,Bumba,Budega,colline
BUHUMUZA,Gisagara,Bumba,Bumba,colline
BUHUMUZA,Gisagara,Bumba,Bunyerere,colline
BUHUMUZA,Gisagara,Bumba,Muka,colline
BUHUMUZA,Gisagara,Bumba,Nkoro,colline
BUHUMUZA,Gisagara,Bumba,Nyamwiyanike,colline
BUHUMUZA,Gisagara,Bumba,Rusigabangazi,colline
BUHUMUZA,Gisagara,Camazi,Camazi,colline
BUHUMUZA,Gisagara,Camazi,Gisoko,colline
BUHUMUZA,Gisagara,Camazi,Mburi,colline
BUHUMUZA,Gisagara,Camazi,Muzire,colline
BUHUMUZA,Gisagara,Camazi,Rabiro,colline
BUHUMUZA,Gisagara,Camazi,Ruramba,colline
BUHUMUZA,Gisagara,Cendajuru,Cendajuru,colline
BUHUMUZA,Gisagara,Cendajuru,Gahoko,colline
BUHUMUZA,Gisagara,Cendajuru,Kabageni,colline
BUHUMUZA,Gisagara,Cendajuru,Kibande,colline
BUHUMUZA,Gisagara,Cendajuru,Kigarika,colline
BUHUMUZA,Gisagara,Cendajuru,Kiruhura,colline
BUHUMUZA,Gisagara,Cendajuru,Kiyange,colline
BUHUMUZA,Gisagara,Gisagara,Gerero,colline
BUHUMUZA,Gisagara,Gisagara,Gisagara,colline
BUHUMUZA,Gisagara,Gisagara,Gitanga,colline
BUHUMUZA,Gisagara,Gisagara,Gitwenge,colline
BUHUMUZA,Gisagara,Gisagara,Kagoma,colline
BUHUMUZA,Gisagara,Gisagara,Kibogoye,colline
BUHUMUZA,Gisagara,Gisagara,Kigati,colline
BUHUMUZA,Gisagara,Gisagara,Kirambi,colline
BUHUMUZA,Gisagara,Gisagara,Muganza,colline
BUHUMUZA,Gisagara,Gisagara,Muhingamo,colline
BUHUMUZA,Gisagara,Gisagara,Murago,colline
BUHUMUZA,Gisagara,Gisagara,Nyuro,colline
BUHUMUZA,Gisagara,Gisagara,Ramba,colline
BUHUMUZA,Gisagara,Gisagara,Rubabara,colline
BUHUMUZA,Gisagara,Mugera,Busumanyi,colline
BUHUMUZA,Gisagara,Mugera,Kaniha,colline
BUHUMUZA,Gisagara,Mugera,Mugera,colline
BUHUMUZA,Gisagara,Mugera,Musemo,colline
BUHUMUZA,Gisagara,Mishiha,Buyongwe,colline
BUHUMUZA,Gisagara,Mishiha,Gikonko,colline
BUHUMUZA,Gisagara,Mishiha,Mishiha,colline
BUHUMUZA,Gisagara,Mishiha,Munzenze,colline
BUHUMUZA,Gisagara,Mishiha,Rutsindu,colline
BUHUMUZA,Gisagara,Mwiruzi,Kibimba,colline
BUHUMUZA,Gisagara,Mwiruzi,Mwiruzi,colline
BUHUMUZA,Gisagara,Mwiruzi,Rugerero,colline
BUHUMUZA,Gisagara,Mwiruzi,Rukwega,colline
BUHUMUZA,Gisagara,Mwiruzi,Runihira,colline
BUHUMUZA,Gisagara,Nyamugari,Busyana,colline
BUHUMUZA,Gisagara,Nyamugari,Gashigwe,colline
BUHUMUZA,Gisagara,Nyamugari,Gitaramuka,colline
BUHUMUZA,Gisagara,Nyamugari,Nyamugari,colline
BUHUMUZA,Gisagara,Nyamugari,Rukoyoyo,colline
BUHUMUZA,Gisagara,Twinkwavu,Gisoro,colline
BUHUMUZA,Gisagara,Twinkwavu,Misugi,colline
BUHUMUZA,Gisagara,Twinkwavu,Nyagisovu,colline
BUHUMUZA,Gisagara,Twinkwavu,Nyakuguma,colline
BUHUMUZA,Gisagara,Twinkwavu,Twinkwavu,colline
BUHUMUZA,Gisuru,Gisuru,Bugama,colline
BUHUMUZA,Gisuru,Gisuru,Bunyambo,colline
BUHUMUZA,Gisuru,Gisuru,Gahinga,colline
BUHUMUZA,Gisuru,Gisuru,Gisuru,colline
BUHUMUZA,Gisuru,Gisuru,Itahe,colline
BUHUMUZA,Gisuru,Gisuru,Kabingo,colline
BUHUMUZA,Gisuru,Gisuru,Kinama,colline
BUHUMUZA,Gisuru,Gisuru,Kireka,colline
BUHUMUZA,Gisuru,Gisuru,Muhindo,colline
BUHUMUZA,Gisuru,Gisuru,Murehe,colline
BUHUMUZA,Gisuru,Gisuru,Ntende,colline
BUHUMUZA,Gisuru,Gisuru,Nyabigabiro,colline
BUHUMUZA,Gisuru,Gisuru,Rusange,colline
BUHUMUZA,Gisuru,Gisuru,Ruyaga,colline
BUHUMUZA,Gisuru,Gisuru,Rwerambere,colline
BUHUMUZA,Gisuru,Kabanga,Kabanga,colline
BUHUMUZA,Gisuru,Kabanga,Kigangabuko,colline
BUHUMUZA,Gisuru,Kabanga,Munazi,colline
BUHUMUZA,Gisuru,Kabanga,Musumba,colline
BUHUMUZA,Gisuru,Kabanga,Nyamigina,colline
BUHUMUZA,Gisuru,Kabanga,Nyamusasa,colline
BUHUMUZA,Gisuru,Kabanga,Ruveri,colline
BUHUMUZA,Gisuru,Kinyinya,Bugongo,colline
BUHUMUZA,Gisuru,Kinyinya,Gasunu,colline
BUHUMUZA,Gisuru,Kinyinya,Gataba,colline
BUHUMUZA,Gisuru,Kinyinya,Karindo,colline
BUHUMUZA,Gisuru,Kinyinya,Kibari,colline
BUHUMUZA,Gisuru,Kinyinya,Kinyinya,colline
BUHUMUZA,Gisuru,Kinyinya,Mayanza,colline
BUHUMUZA,Gisuru,Kinyinya,Muvumu,colline
BUHUMUZA,Gisuru,Kinyinya,Nyakibere,colline
BUHUMUZA,Gisuru,Kinyinya,Nyamunazi,colline
BUHUMUZA,Gisuru,Kinyinya,Vumwe,colline
BUHUMUZA,Gisuru,Muhwazi,Bwome,colline
BUHUMUZA,Gisuru,Muhwazi,Gatare,colline
BUHUMUZA,Gisuru,Muhwazi,Kivoga,colline
BUHUMUZA,Gisuru,Muhwazi,Nyakibingo,colline
BUHUMUZA,Gisuru,Muhwazi,Nyakiyonga,colline
BUHUMUZA,Gisuru,Muhwazi,Nyamasenga,colline
BUHUMUZA,Gisuru,Muhwazi,Nyamitanga,colline
BUHUMUZA,Gisuru,Muhwazi,Nyaruganda,colline
BUHUMUZA,Gisuru,Muhwazi,Nyarumuri,colline
BUHUMUZA,Gisuru,Muhwazi,Remba,colline
BUHUMUZA,Gisuru,Muhwazi,Ruharo,colline
BUHUMUZA,Gisuru,Muhwazi,Titi,colline
BUHUMUZA,Gisuru,Ndemeka,Butarangira,colline
BUHUMUZA,Gisuru,Ndemeka,Gacokwe,colline
BUHUMUZA,Gisuru,Ndemeka,Gakangaga,colline
BUHUMUZA,Gisuru,Ndemeka,Itaba,colline
BUHUMUZA,Gisuru,Ndemeka,Kabuyenge,colline
BUHUMUZA,Gisuru,Ndemeka,Kavumwe,colline
BUHUMUZA,Gisuru,Ndemeka,Musha,colline
BUHUMUZA,Gisuru,Ndemeka,Ndemeka,colline
BUHUMUZA,Gisuru,Nyabitare,Caga,colline
BUHUMUZA,Gisuru,Nyabitare,Kigamba,colline
BUHUMUZA,Gisuru,Nyabitare,Migende,colline
BUHUMUZA,Gisuru,Nyabitare,Muvumu,colline
BUHUMUZA,Gisuru,Nyabitare,Mwegereza,colline
BUHUMUZA,Gisuru,Nyabitare,Nyabigozi,colline
BUHUMUZA,Gisuru,Nyabitare,Nyabitaka,colline
BUHUMUZA,Gisuru,Nyabitare,Nyabitare,colline
BUHUMUZA,Gisuru,Nyabitare,Nyakirunga,colline
BUHUMUZA,Gisuru,Nyabitare,Nyakivumu,colline
BUHUMUZA,Gisuru,Nyabitare,Rubanga,colline
BUHUMUZA,Gisuru,Nyabitare,Ruhuni,colline
BUHUMUZA,Gisuru,Nyabitsinda,Bihembe,colline
BUHUMUZA,Gisuru,Nyabitsinda,Kirungu,colline
BUHUMUZA,Gisuru,Nyabitsinda,Mago,colline
BUHUMUZA,Gisuru,Nyabitsinda,Muramba,colline
BUHUMUZA,Gisuru,Nyabitsinda,Mureba,colline
BUHUMUZA,Gisuru,Nyabitsinda,Murehe,colline
BUHUMUZA,Gisuru,Nyabitsinda,Ndago,colline
BUHUMUZA,Gisuru,Nyabitsinda,Nyabitsinda,colline
BUHUMUZA,Gisuru,Nyabitsinda,Nyagahanda,colline
BUHUMUZA,Gisuru,Nyabitsinda,Nyagitika,colline
BUHUMUZA,Gisuru,Nyabitsinda,Nyamitukwe,colline
BUHUMUZA,Gisuru,Rukobe,Iteka,colline
BUHUMUZA,Gisuru,Rukobe,Iyogero,colline
BUHUMUZA,Gisuru,Rukobe,Kinanira,colline
BUHUMUZA,Gisuru,Rukobe,Munyinya,colline
BUHUMUZA,Gisuru,Rukobe,Nkurubuye,colline
BUHUMUZA,Gisuru,Rukobe,Nyarumanga,colline
BUHUMUZA,Gisuru,Rukobe,Rukobe,colline
BUHUMUZA,Gisuru,Rukobe,Rutonde,colline
BUHUMUZA,Muyinga,Bwasare,Butirabura,colline
BUHUMUZA,Muyinga,Bwasare,Bwasare,colline
BUHUMUZA,Muyinga,Bwasare,Gishuha,colline
BUHUMUZA,Muyinga,Bwasare,Jani,colline
BUHUMUZA,Muyinga,Bwasare,Kagugwe,colline
BUHUMUZA,Muyinga,Bwasare,Kaguhu,colline
BUHUMUZA,Muyinga,Bwasare,Karama,colline
BUHUMUZA,Muyinga,Bwasare,Rukinzo,colline
BUHUMUZA,Muyinga,Buhinyuza,Buhinyuza,colline
BUHUMUZA,Muyinga,Buhinyuza,Karehe,colline
BUHUMUZA,Muyinga,Buhinyuza,Kibimba,colline
BUHUMUZA,Muyinga,Buhinyuza,Mabago,colline
BUHUMUZA,Muyinga,Buhinyuza,Nyabucugu,colline
BUHUMUZA,Muyinga,Buhinyuza,Nyaruhengeri,colline
BUHUMUZA,Muyinga,Buhinyuza,Nyarunazi,colline
BUHUMUZA,Muyinga,Buhinyuza,Rugazi,colline
BUHUMUZA,Muyinga,Cumba,Burenza,colline
BUHUMUZA,Muyinga,Cumba,Butihinda,colline
BUHUMUZA,Muyinga,Cumba,Bwica,colline
BUHUMUZA,Muyinga,Cumba,Cumba,colline
BUHUMUZA,Muyinga,Cumba,Kiringanire,colline
BUHUMUZA,Muyinga,Cumba,Mizuga,colline
BUHUMUZA,Muyinga,Cumba,Nyamirambo,colline
BUHUMUZA,Muyinga,Cumba,Nyarusange,colline
BUHUMUZA,Muyinga,Cumba,Ruganigwa,colline
BUHUMUZA,Muyinga,Gasave,Bugungu,colline
BUHUMUZA,Muyinga,Gasave,Bunywana,colline
BUHUMUZA,Muyinga,Gasave,Butihinda,colline
BUHUMUZA,Muyinga,Gasave,Gasave,colline
BUHUMUZA,Muyinga,Gasave,Gitaramuka,colline
BUHUMUZA,Muyinga,Gasave,Karongwe,colline
BUHUMUZA,Muyinga,Gasave,Kiyange,colline
BUHUMUZA,Muyinga,Gasave,Muramba,colline
BUHUMUZA,Muyinga,Gasave,Ntobwe,colline
BUHUMUZA,Muyinga,Gasorwe,Bihogo,colline
BUHUMUZA,Muyinga,Gasorwe,Gikwiye,colline
BUHUMUZA,Muyinga,Gasorwe,Karambo,colline
BUHUMUZA,Muyinga,Gasorwe,Karira,colline
BUHUMUZA,Muyinga,Gasorwe,Kinama,colline
BUHUMUZA,Muyinga,Gasorwe,Kiryama,colline
BUHUMUZA,Muyinga,Gasorwe,Masasu,colline
BUHUMUZA,Muyinga,Gasorwe,Rusimbuko,colline
BUHUMUZA,Muyinga,Higiro,Higiro,colline
BUHUMUZA,Muyinga,Higiro,Karimbi,colline
BUHUMUZA,Muyinga,Higiro,Kigoganya,colline
BUHUMUZA,Muyinga,Higiro,Ngogomo,colline
BUHUMUZA,Muyinga,Higiro,Nyarubambwe,colline
BUHUMUZA,Muyinga,Higiro,Nyungu,colline
BUHUMUZA,Muyinga,Jarama,Burasira,colline
BUHUMUZA,Muyinga,Jarama,Gihongo,colline
BUHUMUZA,Muyinga,Jarama,Jarama,colline
BUHUMUZA,Muyinga,Jarama,Kara,colline
BUHUMUZA,Muyinga,Jarama,Nyagishiru,colline
BUHUMUZA,Muyinga,Jarama,Nyankurazo,colline
BUHUMUZA,Muyinga,Jarama,Rugongo,colline
BUHUMUZA,Muyinga,Jarama,Ruvumu,colline
BUHUMUZA,Muyinga,Kiyanza,Bonero,colline
BUHUMUZA,Muyinga,Kiyanza,Bubaji,colline
BUHUMUZA,Muyinga,Kiyanza,Ciyando,colline
BUHUMUZA,Muyinga,Kiyanza,Gahekenya,colline
BUHUMUZA,Muyinga,Kiyanza,Gasenyi,colline
BUHUMUZA,Muyinga,Kiyanza,Gitaba,colline
BUHUMUZA,Muyinga,Kiyanza,Kibongera,colline
BUHUMUZA,Muyinga,Kiyanza,Kigajo,colline
BUHUMUZA,Muyinga,Kiyanza,Kiyanza,colline
BUHUMUZA,Muyinga,Kiyanza,Mukungu,colline
BUHUMUZA,Muyinga,Kiyanza,Musenga,colline
BUHUMUZA,Muyinga,Kiyanza,Rurtyazo,colline
BUHUMUZA,Muyinga,Kayenzi,Kayenzi,colline
BUHUMUZA,Muyinga,Kayenzi,Kibongera,colline
BUHUMUZA,Muyinga,Kayenzi,Mageni,colline
BUHUMUZA,Muyinga,Kayenzi,Musenga,colline
BUHUMUZA,Muyinga,Kayenzi,Nkoyoyo,colline
BUHUMUZA,Muyinga,Kayenzi,Rusengo,colline
BUHUMUZA,Muyinga,Kiremba,Gasuru,colline
BUHUMUZA,Muyinga,Kiremba,Kimanga,colline
BUHUMUZA,Muyinga,Kiremba,Kiremba,colline
BUHUMUZA,Muyinga,Kiremba,Kivubo,colline
BUHUMUZA,Muyinga,Kiremba,Kizi,colline
BUHUMUZA,Muyinga,Kiremba,Martyazo,colline
BUHUMUZA,Muyinga,Munagano,Buhurana,colline
BUHUMUZA,Muyinga,Munagano,Gatovu,colline
BUHUMUZA,Muyinga,Munagano,Munagano,colline
BUHUMUZA,Muyinga,Munagano,Musenyi,colline
BUHUMUZA,Muyinga,Munagano,Ntamba,colline
BUHUMUZA,Muyinga,Munagano,Nyamarumba,colline
BUHUMUZA,Muyinga,Munagano,Sanzwe,colline
BUHUMUZA,Muyinga,Murama,Gasasa,colline
BUHUMUZA,Muyinga,Murama,Kavumu,colline
BUHUMUZA,Muyinga,Murama,Mubuga,colline
BUHUMUZA,Muyinga,Murama,Murama,colline
BUHUMUZA,Muyinga,Murama,Mwurire,colline
BUHUMUZA,Muyinga,Murama,Rusumo,colline
BUHUMUZA,Muyinga,Murama,Ryabihira,colline
BUHUMUZA,Muyinga,Mwakiro,Bugonza,colline
BUHUMUZA,Muyinga,Mwakiro,Butobwe,colline
BUHUMUZA,Muyinga,Mwakiro,Gakombe,colline
BUHUMUZA,Muyinga,Mwakiro,Gihoza,colline
BUHUMUZA,Muyinga,Mwakiro,Kabingo,colline
BUHUMUZA,Muyinga,Mwakiro,Karehe,colline
BUHUMUZA,Muyinga,Mwakiro,Kibande,colline
BUHUMUZA,Muyinga,Mwakiro,Kibwirwa,colline
BUHUMUZA,Muyinga,Mwakiro,Muyange,colline
BUHUMUZA,Muyinga,Mwakiro,Mwakiro,colline
BUHUMUZA,Muyinga,Muyinga,Bugomora,colline
BUHUMUZA,Muyinga,Muyinga,Burima,colline
BUHUMUZA,Muyinga,Muyinga,Cibari,colline
BUHUMUZA,Muyinga,Muyinga,Gahororo,colline
BUHUMUZA,Muyinga,Muyinga,Gitongwe,colline
BUHUMUZA,Muyinga,Muyinga,Karemera,colline
BUHUMUZA,Muyinga,Muyinga,Kiryama,colline
BUHUMUZA,Muyinga,Muyinga,Kivoga,colline
BUHUMUZA,Muyinga,Muyinga,Rwimbogo,colline
BUHUMUZA,Muyinga,Muyinga,Kibogoye,quartier
BUHUMUZA,Muyinga,Muyinga,Kinyota,quartier
BUHUMUZA,Muyinga,Muyinga,Kwibuye,quartier
BUHUMUZA,Muyinga,Muyinga,Mukoni,quartier
BUHUMUZA,Muyinga,Muyinga,Muyinga,quartier
BUHUMUZA,Muyinga,Rugabano,Bukwanzi,colline
BUHUMUZA,Muyinga,Rugabano,Gahemba,colline
BUHUMUZA,Muyinga,Rugabano,Gisuma,colline
BUHUMUZA,Muyinga,Rugabano,Kadende,colline
BUHUMUZA,Muyinga,Rugabano,Kavugangoma,colline
BUHUMUZA,Muyinga,Rugabano,Mukunguza,colline
BUHUMUZA,Muyinga,Rugabano,Rugabano,colline
BUHUMUZA,Muyinga,Rugabano,Rukanya,colline
BUHUMUZA,Muyinga,Rugabano,Rusheri,colline
BUHUMUZA,Muyinga,Rugari,Bunyywana,colline
BUHUMUZA,Muyinga,Rugari,Gatongati,colline
BUHUMUZA,Muyinga,Rugari,Kinazi,colline
BUHUMUZA,Muyinga,Rugari,Mahonda,colline
BUHUMUZA,Muyinga,Rugari,Migogo,colline
BUHUMUZA,Muyinga,Rugari,Rugari,colline
BUHUMUZA,Muyinga,Rugari,Rutoke,colline
BUHUMUZA,Muyinga,Rugari,Ruyiyi,colline
